step,sim_time_s,base_pos_x_m,base_pos_y_m,base_pos_z_m,base_roll_rad,base_pitch_rad,base_yaw_rad,base_lin_vel_x_mps,base_lin_vel_y_mps,base_lin_vel_z_mps,base_ang_vel_x_radps,base_ang_vel_y_radps,base_ang_vel_z_radps,ref_lin_vel_x_mps,ref_lin_vel_y_mps,ref_ang_vel_z_radps,gait_step_freq_hz,contact_FL,contact_FR,contact_RL,contact_RR,grf_mpc_FL_x_N,grf_mpc_FL_y_N,grf_mpc_FL_z_N,grf_mpc_FR_x_N,grf_mpc_FR_y_N,grf_mpc_FR_z_N,grf_mpc_RL_x_N,grf_mpc_RL_y_N,grf_mpc_RL_z_N,grf_mpc_RR_x_N,grf_mpc_RR_y_N,grf_mpc_RR_z_N,grf_actual_FL_x_N,grf_actual_FL_y_N,grf_actual_FL_z_N,grf_actual_FR_x_N,grf_actual_FR_y_N,grf_actual_FR_z_N,grf_actual_RL_x_N,grf_actual_RL_y_N,grf_actual_RL_z_N,grf_actual_RR_x_N,grf_actual_RR_y_N,grf_actual_RR_z_N,tau_FL_0_Nm,tau_FL_1_Nm,tau_FL_2_Nm,tau_FR_0_Nm,tau_FR_1_Nm,tau_FR_2_Nm,tau_RL_0_Nm,tau_RL_1_Nm,tau_RL_2_Nm,tau_RR_0_Nm,tau_RR_1_Nm,tau_RR_2_Nm,compute_actions_time_s
2270,4.543999999999722,4.442552339114192,0.09308384699368502,0.30029264086956026,-0.0015159969849952333,0.042763124488362614,0.03544316892234725,0.9425635923878031,0.03302827613473283,0.044366877271214106,0.07751059719534045,0.10799974572478806,-0.09525979851772821,1.0993091523030396,0.03897932352891956,0.0,2.5,False,True,True,False,0.0,0.0,0.0,23.5449636846824,4.640330444345419,62.77306659695205,16.369495279023475,-5.608751317886857,58.676739660340395,0.0,0.0,0.0,0.0,0.0,0.0,18.996642503542674,-3.1472005671847407,55.43673186334169,10.730682392226502,-6.276640322334382,61.449944719279195,0.0,0.0,0.0,1.9516212674137818,-3.0997811661802026,23.32741470324825,4.851676514468531,6.362869374239286,13.4452721741519,-4.340862802669167,5.227303428790161,11.6038170552577,-2.2805784772287976,1.6741963748546231,22.977199540804886,0.004518175031989813
2271,4.545999999999721,4.444437466298967,0.09314990354595448,0.3003813746241027,-0.0013691619184039924,0.04297884891594084,0.03525216242720154,0.9456793295642784,0.03132801196384462,0.03540265558084182,0.07300909991150935,0.03299325528745389,-0.08212652969722267,1.0993165775536526,0.038769347630882633,0.0,2.5,False,True,True,False,0.0,0.0,0.0,23.5449636846824,4.640330444345419,62.77306659695205,16.369495279023475,-5.608751317886857,58.676739660340395,0.0,0.0,0.0,0.0,0.0,0.0,18.72622044273804,-3.5838498942487766,55.31140666141579,10.619004763956296,-8.990576575397444,69.10488077921895,0.0,0.0,0.0,2.4490056679857295,0.9385385895864031,22.659835120086765,4.843221027863661,6.263899089244806,13.426866741557495,-4.338600065949666,5.155624183793279,11.551623732553603,-2.669750451580757,4.9611969051596585,21.440161162832116,0.0020105119328945875
2272,4.547999999999721,4.446328824958096,0.09321255956988217,0.30045217993526435,-0.001230216572298156,0.04304462189299918,0.03508767161345734,0.9508430931489129,0.029190613998955315,0.026481581090874423,0.07261267763411598,-0.044965453411065656,-0.06667680146600838,1.0993229398829345,0.038588519628798244,0.0,2.5,False,True,True,False,0.0,0.0,0.0,23.5449636846824,4.640330444345419,62.77306659695205,16.369495279023475,-5.608751317886857,58.676739660340395,0.0,0.0,0.0,0.0,0.0,0.0,18.47130206739638,-3.87286397450759,55.179020064708865,10.80754482761594,-12.02026376939304,78.04487026432363,0.0,0.0,0.0,2.8795549545725483,4.906129639567037,21.58452327514025,4.839886331814269,6.163308513306179,13.40522452834825,-4.3330101749567165,5.077992709948777,11.5015970928502,-2.969429540223779,8.081440869764357,19.602630126435713,0.0020235119154676795
2273,4.549999999999721,4.448230511144394,0.09327094079788008,0.3005051430974461,-0.0010907244080550493,0.04295453629379087,0.034954299181217764,0.9580179913113316,0.026984380816602108,0.016915916513183547,0.07037060194818319,-0.13095169635840465,-0.050128716767889964,1.0993280767501474,0.038441899911713706,0.0,2.5,False,True,True,False,0.0,0.0,0.0,23.5449636846824,4.640330444345419,62.77306659695205,16.369495279023475,-5.608751317886857,58.676739660340395,0.0,0.0,0.0,0.0,0.0,0.0,18.13619189105485,-4.18502798802288,54.746623430647524,10.2176184664699,-12.967262785213775,80.8958710424805,0.0,0.0,0.0,3.216826691109279,8.76359724262301,20.11200207998857,4.836142783766513,6.063824482381041,13.38313847254991,-4.327559821698265,5.002368630264277,11.451429204188106,-3.1663989955495198,11.04207587912186,17.47960741746248,0.0020239870063960552
2274,4.551999999999721,4.450146547127017,0.09332490955951328,0.30053897493047244,-0.0009542677300240256,0.042692530525167305,0.034854217842293325,0.967224988855876,0.024810040816631577,0.006866919988049039,0.06928039473806893,-0.2247416722020082,-0.03344242726174843,1.0993319185613692,0.03833187749353671,0.0,2.5,False,True,True,False,0.0,0.0,0.0,23.5449636846824,4.640330444345419,62.77306659695205,16.369495279023475,-5.608751317886857,58.676739660340395,0.0,0.0,0.0,0.0,0.0,0.0,17.815929089840264,-4.539446708751976,54.29439862389625,9.598399154033102,-13.010085606671447,82.9499823644625,0.0,0.0,0.0,3.453949151796214,12.435897434023587,18.31531666313503,4.83140995294406,5.964998874794361,13.360460340251743,-4.322732469605733,4.927288363775097,11.401833407593399,-3.2574472860482997,13.814579105273925,15.150533943407385,0.0020139790140092373
2275,4.5539999999997205,4.452080997104728,0.09337452964114655,0.30055270877044854,-0.000818532165555233,0.04224298807081395,0.034787671437064904,0.9752936896698835,0.022474717019506277,-0.0007669223215216519,0.06786466737020992,-0.289554672230072,-0.024839283137726417,1.099334466975866,0.038258720821382666,0.0,2.5,False,True,True,False,0.0,0.0,0.0,9.77354451567859,-1.5189880349057052,67.33384747525304,7.170915525462778,-5.24186466499134,71.65424067458827,0.0,0.0,0.0,0.0,0.0,0.0,5.904318661648505,-8.476678148156585,60.490277110496486,2.8547661965935633,-9.960938483130757,90.88458767561637,0.0,0.0,0.0,3.5455737330673047,14.406382640928314,15.98555970206191,6.728574166797326,2.034348680124548,12.053704990155868,-5.801798158752163,2.0787438932590847,11.939204431773685,-3.2918258000505967,14.823694812484444,12.324739856743172,0.003785066888667643
2276,4.55599999999972,4.454031584484068,0.09341947907518557,0.3005511749258055,-0.0006848699618446329,0.04166384154686731,0.03473838483457796,0.9853494819079363,0.020156345808292758,-0.008487803093941614,0.0659212468280211,-0.36154447240384313,-0.015286858300214402,1.0993363512829954,0.03820453831406211,0.0,2.5,False,True,True,False,0.0,0.0,0.0,9.77354451567859,-1.5189880349057052,67.33384747525304,7.170915525462778,-5.24186466499134,71.65424067458827,0.0,0.0,0.0,0.0,0.0,0.0,5.5940524344454445,-8.341381303829168,59.92649190404883,2.375930441578992,-10.611378786992677,92.5418481429846,0.0,0.0,0.0,3.5844379322404705,17.67169991743012,13.902276269590107,6.725566755013768,1.9276607591961759,12.010466622253702,-5.797579688917712,1.9888878078473962,11.864883555451101,-3.206686203430041,17.318190659697066,9.998659375930433,0.002000292995944619
2277,4.55799999999972,4.456002283447884,0.09345979176680215,0.3005341993196176,-0.0005542724310518762,0.040940733798721096,0.03470823341589805,0.9972788570725574,0.0178335040724432,-0.016109661572884994,0.06267711351653658,-0.43998599102354236,-0.005125501721570133,1.0993375027043175,0.03817139174610354,0.0,2.5,False,True,True,False,0.0,0.0,0.0,9.77354451567859,-1.5189880349057052,67.33384747525304,7.170915525462778,-5.24186466499134,71.65424067458827,0.0,0.0,0.0,0.0,0.0,0.0,5.3066777130278355,-8.493759578344022,59.22975100819919,1.9333636956408091,-11.164436340889385,94.04481673417104,0.0,0.0,0.0,3.548222424292303,20.651966629832366,11.75202808649996,6.724158429322705,1.8156085008623648,11.962996257162516,-5.795018120425094,1.8850196289021746,11.796432334199245,-3.069363764932326,19.613059869742372,7.695572885294833,0.002015520934946835
2278,4.55999999999972,4.4579968411620285,0.09349545877494704,0.3005019799964718,-0.00042931605943679826,0.04006075688227462,0.03469840712117206,1.0103318839286648,0.015484351980441022,-0.02332752315999948,0.059216384103744475,-0.5207314497421602,0.006766057931554636,1.0993378777345892,0.03816058932995596,0.0,2.5,False,True,True,False,0.0,0.0,0.0,9.77354451567859,-1.5189880349057052,67.33384747525304,7.170915525462778,-5.24186466499134,71.65424067458827,0.0,0.0,0.0,0.0,0.0,0.0,5.156980450611073,-8.830704532717979,58.681288966390944,1.7993975098749253,-11.288075263944108,94.62551009054691,0.0,0.0,0.0,3.4400791226114498,21.33,9.586532303750005,6.722726041726679,1.703516486889959,11.91504772798388,-5.792735830736993,1.7846096660160415,11.726213036610018,-2.8813689454328717,21.33,5.442059966909944,0.0019920800114050508
2279,4.56199999999972,4.460017504929886,0.09352642747890792,0.3004553249501518,-0.0003103327041414951,0.039019299059108725,0.03471233528015649,1.0237829021332643,0.013182412622716137,-0.029948440352024906,0.055181079757916335,-0.5989306669447756,0.01838807393530154,1.0993373461212017,0.0381759010789927,0.0,2.5,False,True,True,False,0.0,0.0,0.0,9.77354451567859,-1.5189880349057052,67.33384747525304,7.170915525462778,-5.24186466499134,71.65424067458827,0.0,0.0,0.0,0.0,0.0,0.0,5.16431396786061,-8.877524797438962,58.462454169908874,1.9326335921614097,-11.020731629129603,94.42604232727044,0.0,0.0,0.0,3.2635210079403154,21.33,7.573150513354342,6.721533348184314,1.590897652227489,11.866538322840226,-5.790643923552897,1.6868722106534488,11.654483819005947,-2.657403461998154,21.33,3.329540820411534,0.001980795059353113
2280,4.563999999999719,4.462065070734153,0.09355279230415335,0.30039542806944775,-0.00019854516670332958,0.03782144712174773,0.034749443592046084,1.0344730193442422,0.011161818672274552,-0.03360703386846102,0.0548023269276789,-0.6421385676749357,0.022991538785091595,1.0993359287210498,0.038216695605810466,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-6.635534603199176,-5.026700102083989,75.75684715866305,-5.504419939245718,-3.423066395463632,81.37370292198,0.0,0.0,0.0,0.0,0.0,0.0,-8.798474794587246,-10.791763124693729,68.33471620639642,-7.768540221608669,-6.1416308505007695,98.06955468391466,0.0,0.0,0.0,2.965443572809929,21.33,5.439896511912015,8.231946680640156,-3.1845015006333357,10.627482220606502,-7.38068952938027,-2.22883123898789,11.053850296553328,-2.545908973162864,21.33,0.990242773530204,0.004230697988532484
2281,4.565999999999719,4.464134016772841,0.0935751159414979,0.30032821400171084,-8.72232645351273e-05,0.036537176570177854,0.03479564209532759,1.0454407598614648,0.009177116730797234,-0.03675525630892828,0.05301189583999029,-0.6832386931621072,0.027482194006915744,1.0993341619937558,0.0382674832395199,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-6.635534603199176,-5.026700102083989,75.75684715866305,-5.504419939245718,-3.423066395463632,81.37370292198,0.0,0.0,0.0,0.0,0.0,0.0,-8.791878947674563,-10.771051863616123,68.34663280544106,-7.62301443259004,-5.879901671037612,97.7760600483564,0.0,0.0,0.0,2.7211824530170263,21.33,3.6832086305175453,8.23275238142221,-3.319280359483146,10.546055739669251,-7.381309359815416,-2.344186675963218,10.960481096019144,-2.297201790067162,21.33,-0.7224305415097785,0.0020134379155933857
2282,4.567999999999719,4.466224898292564,0.09359347017495949,0.300254703489093,2.0773707155953558e-05,0.03517070101108222,0.03485068725653716,1.0566237925912008,0.007219684836772759,-0.03948233130674839,0.050311770734868595,-0.7222426616341255,0.03189641805465882,1.099332053888498,0.038327996207684824,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-6.635534603199176,-5.026700102083989,75.75684715866305,-5.504419939245718,-3.423066395463632,81.37370292198,0.0,0.0,0.0,0.0,0.0,0.0,-8.7878789515321,-10.721699887883176,68.37216719630469,-7.498412500071491,-5.64123210823951,97.51593662815732,0.0,0.0,0.0,2.473046596154578,21.33,1.9795779307997452,8.233383945864501,-3.461515401914765,10.459507931909313,-7.384775391646963,-2.4777923621281306,10.87318691599478,-2.0837200682162322,21.33,-2.356687413358099,0.0020131210330873728
2283,4.569999999999719,4.4683381458777465,0.09360790954463304,0.3001757388264795,0.0001235921076722414,0.03372621108694518,0.034914413627945964,1.067815241756521,0.005304988021067856,-0.041842961349890594,0.047419860720123656,-0.7581874449997505,0.03535376371893084,1.0993296091521567,0.03839805257257915,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-6.635534603199176,-5.026700102083989,75.75684715866305,-5.504419939245718,-3.423066395463632,81.37370292198,0.0,0.0,0.0,0.0,0.0,0.0,-8.752900707440512,-10.614121892131397,68.516641673927,-7.334901124821722,-5.360803755224513,97.10225433456624,0.0,0.0,0.0,2.272164588364502,21.33,0.4858178273915359,8.234292271461745,-3.6058020480357955,10.370543901532402,-7.388531416465011,-2.61324294233356,10.78507567714198,-1.9291313167769735,21.33,-3.7786211113292616,0.002002804074436426
2284,4.5719999999997185,4.47047377636126,0.09361851952067517,0.3000920529037797,0.00022075516925215352,0.03220982404538897,0.03498489836889637,1.0787159194468812,0.00346311940276439,-0.043871066127002006,0.045137179023283916,-0.7893879597915862,0.03651122813790126,1.0993268999445815,0.03847553843985254,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-6.635534603199176,-5.026700102083989,75.75684715866305,-5.504419939245718,-3.423066395463632,81.37370292198,0.0,0.0,0.0,0.0,0.0,0.0,-8.641074859290434,-10.352992970099782,68.87310183013592,-7.092174313169599,-4.968796509741155,96.44595864341163,0.0,0.0,0.0,2.1215064809513464,21.33,-0.8440040977642549,8.23537623635771,-3.7521755056393165,10.279099383235511,-7.392662888024524,-2.7507145484093174,10.696106578808143,-1.8294516610776148,20.00087633137709,-5.021514992008086,0.0020116500090807676
2285,4.573999999999718,4.472631208200154,0.0936254457594807,0.30000431077152573,0.0003133114477683989,0.030631028682508443,0.03505753508135191,1.0855425680030488,0.002332288937950449,-0.04412780130616601,0.052060109148879596,-0.7871144750051174,0.03053606224019159,1.0993241023078868,0.038555389830208,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-17.800529609274925,-4.8475472723702016,83.30390493628826,-15.14647345647332,-1.0700177343666377,83.45542258983329,0.0,0.0,0.0,0.0,0.0,0.0,-17.7154777119463,-8.666717234433472,78.56717651515153,-14.341355704180673,-0.17431962186228242,93.51062394507228,0.0,0.0,0.0,1.8772431225870394,18.742510018594576,-2.2015483746795566,8.739619410547608,-7.174620666381326,9.543993915785705,-8.347140858691757,-5.6919064138173985,9.37258551615671,-1.9507141026891535,16.080337550680326,-6.44871138262808,0.0037247110158205032
2286,4.575999999999718,4.47480229333616,0.0936301103373566,0.2999160551689134,0.00041923764661713075,0.029056777469161243,0.03511805754590346,1.0913156047230002,0.0013057344511975206,-0.04413652694688185,0.062332670602794585,-0.7763586413859144,0.02404015298649086,1.099321766827279,0.03862192356356638,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-17.800529609274925,-4.8475472723702016,83.30390493628826,-15.14647345647332,-1.0700177343666377,83.45542258983329,0.0,0.0,0.0,0.0,0.0,0.0,-17.464073059653686,-8.160791293151041,79.66574652368301,-13.85691638256762,0.5391443106576598,91.98055024569621,0.0,0.0,0.0,1.799738264727957,16.76664071529024,-3.215007494487443,8.741505735717752,-7.342833177579863,9.422865463021996,-8.353982248823442,-5.8358280918731,9.271036404291724,-1.9424411744177423,14.458798822237421,-7.306929284968554,0.002015798003412783
2287,4.577999999999718,4.476984924545606,0.09363272180625899,0.29982778211501965,0.0005452419247449318,0.027504037181415253,0.035165407993222125,1.0959841788317064,0.000568473288926882,-0.044495890560196656,0.0717296997868671,-0.7607050588197654,0.016168997582424814,1.0993199368295472,0.038673976897656906,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-17.800529609274925,-4.8475472723702016,83.30390493628826,-15.14647345647332,-1.0700177343666377,83.45542258983329,0.0,0.0,0.0,0.0,0.0,0.0,-17.28757749719121,-7.642693433049043,80.61797148089359,-14.225932268732373,2.18146940252312,87.30834683409446,0.0,0.0,0.0,1.7687359830924951,14.839284269697615,-4.180292270423523,8.741014099599308,-7.517237284750919,9.295731023649683,-8.364615494679718,-5.996773423952552,9.172985241414539,-1.9867969285523295,12.844345791909213,-8.17793654414946,0.0020053290063515306
2288,4.579999999999718,4.479176892903269,0.09363385875283685,0.2997387903338993,0.0006895412575144352,0.025982607389710033,0.03519681790501297,1.0995257775398566,0.00015305877551696144,-0.045367210016072135,0.07928818047253608,-0.7407554091731781,0.007121027447677609,1.0993187215410594,0.03870850642081944,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-17.800529609274925,-4.8475472723702016,83.30390493628826,-15.14647345647332,-1.0700177343666377,83.45542258983329,0.0,0.0,0.0,0.0,0.0,0.0,-17.11493946868771,-7.107119504861899,81.563185023766,-14.789492659890737,3.9977514748418956,82.03603713267552,0.0,0.0,0.0,1.7829189088858357,12.956891106837285,-5.156411931405149,8.739218003197186,-7.69321892124671,9.165242981645537,-8.376065145212095,-6.162897082555276,9.074345479850411,-2.0645004585013247,11.263504427492357,-9.087294149439893,0.001993726007640362
2289,4.581999999999717,4.481375944458349,0.09363416487038788,0.2996480559138671,0.0008484484560667797,0.024501086058876798,0.03520992485572849,1.1019543966622944,5.2069746841850074e-05,-0.046800667588223384,0.0846550381818056,-0.7165311214944469,-0.0028267690737260823,1.0993182140961464,0.038722915133798,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-17.800529609274925,-4.8475472723702016,83.30390493628826,-15.14647345647332,-1.0700177343666377,83.45542258983329,0.0,0.0,0.0,0.0,0.0,0.0,-16.935334291410285,-6.561176816745109,82.51994240826328,-15.371954177513635,5.747266726978303,76.81608770529499,0.0,0.0,0.0,1.8365046379572207,11.129764593034093,-6.185255296900555,8.737169430022059,-7.870208472034461,9.031986330914343,-8.387514000116754,-6.331429477685799,8.973632802474514,-2.170343150037184,9.721070877935668,-10.072121085856683,0.002011346979998052
2290,4.583999999999717,4.4835798532516735,0.09363426900988156,0.2995544545786907,0.00101759226140841,0.023068029716218907,0.03520293226681559,1.1020001514642448,0.00023534240363096072,-0.04798170577925132,0.07546388381257785,-0.6782539350469039,-0.013330091635421183,1.0993184848426973,0.03871522805249572,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-16.13160980239184,-3.089447630300544,88.12788589871097,-15.35258130546875,-1.9885392459808706,82.9285499149922,0.0,0.0,0.0,0.0,0.0,0.0,-14.882726238495865,-4.1643310486662894,87.67656567295211,-15.19292604673109,6.506650169876343,72.89275679459327,0.0,0.0,0.0,2.151363350499682,6.761727674409427,-7.185498691312743,8.714484168907854,-7.790378571885014,9.840452473250489,-8.085274530602295,-6.550515130865005,8.763372551821272,-2.142876390273747,5.41109580982192,-11.294118978439425,0.004324976005591452
2291,4.585999999999717,4.485783853554602,0.09363473969468881,0.2994584911671322,0.0011678898425642702,0.021711551789885153,0.03517478273468043,1.1011819717754756,0.0004982871379092912,-0.049255477555710685,0.06495910439241283,-0.6322396563358191,-0.024213437192990364,1.0993195742227053,0.038684282736145055,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-16.13160980239184,-3.089447630300544,88.12788589871097,-15.35258130546875,-1.9885392459808706,82.9285499149922,0.0,0.0,0.0,0.0,0.0,0.0,-14.634309111625079,-3.535973173486613,88.86245257528066,-14.901532909534476,7.14414322831436,71.46347590010325,0.0,0.0,0.0,2.2363926407446564,5.075979692258325,-8.343103563882922,8.711540682080313,-7.977854998532229,9.697737013936036,-8.09614899757713,-6.721817225863873,8.658938040320495,-2.2570980809977965,4.039628303352419,-12.411132882498586,0.0020088080782443285
2292,4.587999999999717,4.487986217498153,0.09363573626896464,0.29935998021202076,0.0012967542597766696,0.02044713311545987,0.03512478654787594,1.099523501168974,0.0008354404765584657,-0.05066462881701414,0.05283017192480083,-0.5784502058553923,-0.03522973302809108,1.0993215069153908,0.0386293209010293,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-16.13160980239184,-3.089447630300544,88.12788589871097,-15.35258130546875,-1.9885392459808706,82.9285499149922,0.0,0.0,0.0,0.0,0.0,0.0,-14.381241317855846,-2.911792314305366,90.06296710630409,-14.617733625268245,7.761277433432538,70.10561690996511,0.0,0.0,0.0,2.347029729239749,3.4368682229061207,-9.660437341588862,8.711814558460862,-8.16727531144912,9.553188532619417,-8.103551811053995,-6.900060510120094,8.554376701089748,-2.390865783712791,2.6907834892550015,-13.694174016146892,0.0020043340045958757
2293,4.5899999999997165,4.490185264500491,0.09363740714991775,0.29925865095438675,0.0014009834827850391,0.019290328796797818,0.03505275242562793,1.0924996473604618,0.005993084597145929,-0.042331548209145586,-0.08075983097597805,-0.44212412374940613,-0.08520456261560976,1.0993242866924695,0.038550132141056646,0.0,2.5,False,True,True,True,0.0,0.0,0.0,-16.13160980239184,-3.089447630300544,88.12788589871097,-15.35258130546875,-1.9885392459808706,82.9285499149922,0.0,0.0,0.0,0.0,0.0,0.0,-12.224542647426048,0.21810221245417133,89.44524666625799,-12.262165680209815,15.186497237086764,59.51732698354936,-56.27621511176585,20.480509606708562,92.66640740594586,2.468912692342873,1.853889877783148,-11.117280810350456,8.712015360741459,-8.356533895726322,9.406655535017645,-8.110218041726762,-7.082368427934171,8.449489734466034,-2.537673487061132,1.3735230281536355,-15.097769952388413,0.0020445430418476462
2294,4.591999999999716,4.492370263795212,0.09364939331911204,0.29917398785796845,0.0012362295275320685,0.01840630601933757,0.034881146997873855,1.0857895644647018,0.009963078738875166,-0.036845605436883075,-0.18987025570418015,-0.3175499657546119,-0.12632734798284814,1.09933088591767,0.03836148155990396,0.0,2.5,False,True,True,True,0.0,0.0,0.0,-16.13160980239184,-3.089447630300544,88.12788589871097,-15.35258130546875,-1.9885392459808706,82.9285499149922,0.0,0.0,0.0,0.0,0.0,0.0,-12.40457738058167,0.3962228557779605,91.02689417141491,-12.524973211158581,14.124277107588684,60.48543968607822,-42.72168490827895,12.960161971628395,69.07734604653547,2.57795221477124,0.2650484866882119,-12.770587077201181,8.71218787587222,-8.545385408697875,9.2583943763194,-8.115945075969918,-7.268670603826097,8.344158725755843,-2.516203772665845,-0.13689091380861787,-16.227807186239616,0.0020558719988912344
2295,4.593999999999716,4.494541842924141,0.0936693194765898,0.2991002966470947,0.000851906266792022,0.0177714702230094,0.03462778790864672,1.0796158149932535,0.014275854083794667,-0.033469667232395924,-0.23159327093975332,-0.2141792216918383,-0.1552449736741976,1.0993405698641159,0.03808295485964077,0.0,2.5,False,True,True,True,0.0,0.0,0.0,1.3848593329162675,9.438415128843312,87.77654687137832,-5.547786123476657,-0.46717130088425973,77.47493303851728,0.0,0.0,0.0,0.0,0.0,0.0,3.16198219650275,10.375492040250407,90.97209821799123,-4.163443473163873,13.852459726014464,56.35891542470392,-36.89410800454804,6.566699759631383,57.981869985528746,2.716950707570605,-5.001801038663406,-14.069664421643532,5.471843359625351,-3.835183839730198,12.045165354258305,-7.889586944262805,-4.422135302740771,9.190424552155898,-2.332321520945344,-5.2625884082234,-17.406748268509986,0.004616534104570746
2296,4.595999999999716,4.496701074554127,0.09369787118475739,0.2990333573126299,0.0003832631174669303,0.01734330361552261,0.0343169855750428,1.0736983706683751,0.01757993536630048,-0.032373331481638075,-0.2562236193547682,-0.11865183735890794,-0.17555272918683304,1.0993523530380664,0.0377412754112321,0.0,2.5,False,True,True,True,0.0,0.0,0.0,1.3848593329162675,9.438415128843312,87.77654687137832,-5.547786123476657,-0.46717130088425973,77.47493303851728,0.0,0.0,0.0,0.0,0.0,0.0,3.016442878605968,10.44814920016288,92.35797009361859,-4.369669706238978,12.972635646983884,57.07098990963512,-23.933960769608415,2.34623233684654,37.20947224485949,2.874265029315561,-6.5055167024335265,-15.801149727482366,5.493663981854723,-4.02902203351131,11.91478875827289,-7.875331081193592,-4.628163024267109,9.105103720383624,-2.2671420152034174,-6.6809663726093635,-18.725579061682755,0.002057368983514607
2297,4.597999999999716,4.498848471295464,0.09373303105549,0.2989686106496666,-0.00013523291091580014,0.017106043485166422,0.03396579859935971,1.0678289913334675,0.020080051733815017,-0.03292618533616208,-0.2630662505705871,-0.02858173016606974,-0.18895450613955206,1.0993655394893422,0.037355194863735584,0.0,2.5,False,True,True,True,0.0,0.0,0.0,1.3848593329162675,9.438415128843312,87.77654687137832,-5.547786123476657,-0.46717130088425973,77.47493303851728,0.0,0.0,0.0,0.0,0.0,0.0,2.952553564966677,10.526974378430282,93.6403627456074,-4.507664471981307,12.405748431692395,57.3456751913945,-12.97922764289873,0.3218377698622036,20.08835392270663,3.0291910730090983,-8.052976813124843,-17.57431599780673,5.496262290886375,-4.216900297752003,11.784737358815786,-7.872231010004725,-4.828421761507005,9.016218526404336,-2.2851640834380484,-8.149564235046244,-20.117156001213992,0.0020935810171067715
2298,4.599999999999715,4.50098412927813,0.09377319115895763,0.2989027582789943,-0.0006678193514222178,0.01704872828908144,0.03358785746508604,1.0620830387563385,0.022006189715900855,-0.03500199327609113,-0.249751148172121,0.05753884667806536,-0.19527799140159743,1.0993795790373124,0.03693969674675245,0.0,2.5,False,True,True,True,0.0,0.0,0.0,1.3848593329162675,9.438415128843312,87.77654687137832,-5.547786123476657,-0.46717130088425973,77.47493303851728,0.0,0.0,0.0,0.0,0.0,0.0,2.9416531528978753,10.60050322561048,95.01923253372516,-4.610984468186888,11.941859738818307,57.407737022724085,-3.0154609546315636,-0.10829352252973762,4.668696454455444,3.193869272184912,-9.683249915066297,-19.383983573991582,5.494506686909915,-4.400883648215182,11.654209810135097,-7.869315927521282,-5.026588150044551,8.924687210314008,-2.374244534742358,-9.669816919512225,-21.496344182881,0.0021095119882375
2299,4.601999999999715,4.503108295355643,0.09381720353838943,0.29883275429244216,-0.0011740050013300148,0.01716344626619759,0.033197138511385976,1.0590883282089625,0.02590301716514304,-0.02918699627809629,-0.2576407465194637,0.12360018549845138,-0.21012932351490954,1.0993939281602507,0.03651014549920997,0.0,2.5,False,True,True,True,0.0,0.0,0.0,1.3848593329162675,9.438415128843312,87.77654687137832,-5.547786123476657,-0.46717130088425973,77.47493303851728,0.0,0.0,0.0,0.0,0.0,0.0,1.5726049407300398,6.733628315046556,87.11405281878348,-5.5122439615914285,12.466561364081995,57.26708555975369,-28.418171726850915,3.6672877067177923,44.33488084450518,0.14014642777423544,-0.26458369194307263,0.42897943606637123,5.488325168186864,-4.581634334483015,11.523248161883021,-7.867564930318344,-5.2236074460029105,8.831148708692234,-0.019951539405155053,0.28621262097374917,-0.11602549346097922,0.0009874999523162842
2300,4.603999999999715,4.505226472012061,0.09386900957271972,0.29877438029988596,-0.001696558258839128,0.017410043194174385,0.032776462646874296,1.058651132274102,0.029396276089861173,-0.025597849683536508,-0.2601502955162745,0.15252347860981044,-0.2104232333824889,1.0994091898179477,0.03604765379111621,0.0,2.5,False,True,True,True,1.2719630705513354,4.669103003476417,28.851478803407193,6.072066710096849,6.781828311229839,65.30589633391841,-1.330769417322232,-3.788508869563658,58.01959020088868,5.683302656935414,-0.7472996327685758,18.077417399341172,0.0,0.0,0.0,4.389849148221654,3.018382376313771,64.68398616683913,-3.006546346313382,5.945667355500921,44.869369646819244,-30.25589822154634,3.315738433093217,47.09447140064127,-3.660248374602644,3.327915258037696,6.235344063811676,4.22098041824634,-2.073080041647628,9.39698299699323,-4.895437494292264,-3.122572374508236,7.050245661205886,2.2208792632712338,3.8353795613080752,3.7681877106801354,0.0036133710527792573
