step,sim_time_s,base_pos_x_m,base_pos_y_m,base_pos_z_m,base_roll_rad,base_pitch_rad,base_yaw_rad,base_lin_vel_x_mps,base_lin_vel_y_mps,base_lin_vel_z_mps,base_ang_vel_x_radps,base_ang_vel_y_radps,base_ang_vel_z_radps,ref_lin_vel_x_mps,ref_lin_vel_y_mps,ref_ang_vel_z_radps,contact_FL,contact_FR,contact_RL,contact_RR,grf_mpc_FL_x_N,grf_mpc_FL_y_N,grf_mpc_FL_z_N,grf_mpc_FR_x_N,grf_mpc_FR_y_N,grf_mpc_FR_z_N,grf_mpc_RL_x_N,grf_mpc_RL_y_N,grf_mpc_RL_z_N,grf_mpc_RR_x_N,grf_mpc_RR_y_N,grf_mpc_RR_z_N,grf_actual_FL_x_N,grf_actual_FL_y_N,grf_actual_FL_z_N,grf_actual_FR_x_N,grf_actual_FR_y_N,grf_actual_FR_z_N,grf_actual_RL_x_N,grf_actual_RL_y_N,grf_actual_RL_z_N,grf_actual_RR_x_N,grf_actual_RR_y_N,grf_actual_RR_z_N,tau_FL_0_Nm,tau_FL_1_Nm,tau_FL_2_Nm,tau_FR_0_Nm,tau_FR_1_Nm,tau_FR_2_Nm,tau_RL_0_Nm,tau_RL_1_Nm,tau_RL_2_Nm,tau_RR_0_Nm,tau_RR_1_Nm,tau_RR_2_Nm,compute_actions_time_s
2159,4.321999999999746,1.3934649002574162,0.44851256773544534,0.137053041591998,-1.1074402426165073,-0.17433912279841035,-1.7840590202821582,0.005724838134560227,-0.549018451804903,-0.3164445664077199,4.312097485922793,0.16373741538998848,1.5656029357260004,-0.23281477970960576,-1.0750801264783791,0.0,False,False,True,True,-3.4260327392539564e-08,5.233356693318734e-09,5.736359381862491e-07,-1.4633977203491328,-14.047320923182196,28.094656535098988,73.6681939047825,-73.66819267959711,147.33638992670055,23.967268032035697,-23.96726452321489,47.93453918206274,0.0,0.0,0.0,0.0,0.0,0.0,-3.086609266613601,-58.01603391099625,160.61136216465349,-7.326015550815375,-16.912638635680285,51.00651380443893,-0.18483617635815067,-2.3151153006211813,0.0718833635433708,1.9968907078747702,7.751315833862092,3.8615151382503967,-17.323179370893875,-7.960479956853746,21.94976904847391,2.8374941157283624,6.182765053718349,12.19645858046324,0.001002928998786956
2160,4.323999999999746,1.3934763499336853,0.4474145308318355,0.13642015245918254,-1.0990114236946544,-0.17139641165660513,-1.7829231262902252,0.0028934515796291004,-0.5634662162782306,-0.2943809174037908,4.2613673334591855,0.2694266158371589,1.6357325995738623,-0.23159345272047774,-1.0753438857672497,0.0,False,False,True,True,-3.783082942452704e-08,-3.0259928967154334e-08,1.2496320302717195e-06,-31.301156421851047,-39.50189562914704,85.4492093771331,73.66819325084806,-73.66819246379613,147.33638985477845,33.955089261464025,-33.955087712610954,67.91018310919182,0.0,0.0,0.0,0.0,0.0,0.0,29.18479792863037,-48.76643678789341,155.7265732340448,-0.8795359282142516,-26.042282783977633,64.92707333067783,-0.2199391690916647,-2.195294374624869,0.056980945398051576,13.088523682209246,21.33,12.980897492617427,-17.42814492272619,-8.151101689465648,21.703025457221575,4.350737528000632,8.351050080495645,17.38752641399379,0.003657071036286652
2161,4.325999999999746,1.3934821368368446,0.44628759839927906,0.13583139062437496,-1.090663579749007,-0.16824166897354909,-1.7818882495955284,0.01605547561827741,-0.5733761073417177,-0.266539520087598,4.3519994774793345,0.34461679418614966,1.7462281213528674,-0.2304804805781672,-1.0755829805609873,0.0,True,False,True,True,-3.783082942452704e-08,-3.0259928967154334e-08,1.2496320302717195e-06,-31.301156421851047,-39.50189562914704,85.4492093771331,73.66819325084806,-73.66819246379613,147.33638985477845,33.955089261464025,-33.955087712610954,67.91018310919182,29.087032562923426,123.75480417596222,151.47937748958574,0.0,0.0,0.0,37.389985691989274,-58.12978625235334,136.37540714322787,-4.530731324858832,-24.799754817329305,65.57465379244027,-0.254719413614484,-2.0931401653480988,0.04506280828397222,12.901827955408638,21.33,12.648234512182354,-17.547628588885765,-8.349203946801795,21.44919071752834,4.290530695493176,8.21401711749211,17.41026312629755,0.0010113600292243063
2162,4.327999999999745,1.393514247788081,0.44514084618459565,0.13529831158419978,-1.0821304232855002,-0.16483005327686961,-1.7808575783686313,0.026300230316641835,-0.5841747369197207,-0.2411421084845506,4.421899286725499,0.42650493917672355,1.8403425325655218,-0.22937178592647556,-1.0758199588318202,0.0,True,False,True,True,-3.783082942452704e-08,-3.0259928967154334e-08,1.2496320302717195e-06,-31.301156421851047,-39.50189562914704,85.4492093771331,73.66819325084806,-73.66819246379613,147.33638985477845,33.955089261464025,-33.955087712610954,67.91018310919182,17.744295408000482,103.59514957461002,125.23733358125985,0.0,0.0,0.0,39.5269210292851,-58.05246620695313,134.47553760763358,-7.930955333394479,-24.41787887568429,60.79858301848499,-0.20262401710128292,-1.9440837314616963,0.03261558239208013,12.86683174138598,21.33,12.402048375896538,-17.589943345707866,-8.539931735884846,21.188718955746563,4.301399378337065,8.077555819058976,17.441066052244626,0.0010198649833910167
2163,4.329999999999745,1.3935668482487145,0.4439724967107562,0.13481602736723067,-1.073449526423824,-0.16118398841115922,-1.7798537218870825,0.03437805772055573,-0.595520447088569,-0.21696334900461384,4.474420099496057,0.5184862958685309,1.9219523733353987,-0.22829170169705051,-1.0760496730803208,0.0,True,False,True,True,-3.783082942452704e-08,-3.0259928967154334e-08,1.2496320302717195e-06,-31.301156421851047,-39.50189562914704,85.4492093771331,73.66819325084806,-73.66819246379613,147.33638985477845,33.955089261464025,-33.955087712610954,67.91018310919182,5.979879723290403,89.35147137557475,106.84073919726035,0.0,0.0,0.0,40.58778913864305,-57.81926917202502,132.64523668708415,-6.439337664460607,-24.592180367639656,60.62618394292232,-0.41693304545285503,-1.59559860445319,-0.009941363929091512,12.68578332270025,21.33,12.177626078156461,-17.696848394398906,-8.760583104708667,20.921814949993827,4.281088698931708,7.942176894569192,17.473437452268392,0.0010969860013574362
2164,4.331999999999745,1.3936356043641556,0.4427814558165791,0.13438210066922143,-1.0646515816709599,-0.1573151405250981,-1.778902091594357,0.06494000676736233,-0.5911664866342151,-0.15308094702758357,3.6679287186205287,0.4823358792475314,1.7817292176485573,-0.22726759701572694,-1.076266435111073,0.0,True,True,True,True,-3.783082942452704e-08,-3.0259928967154334e-08,1.2496320302717195e-06,-31.301156421851047,-39.50189562914704,85.4492093771331,73.66819325084806,-73.66819246379613,147.33638985477845,33.955089261464025,-33.955087712610954,67.91018310919182,-48.88983170221405,-32.89352362218373,70.2162021460911,162.10560655003763,298.1664397524029,404.3957182469839,100.79081711738144,-64.76082914993142,150.55605913122486,-17.7172309027904,-26.037387452190767,42.448015668159556,-0.5830761554712843,-1.293992516249446,-0.046626556076133994,12.527276225581277,21.33,11.973240497290682,-17.800904896962887,-8.98672558631029,20.65464003301456,4.267553047494875,7.811310037974106,17.503268136623365,0.0009976730216294527
2165,4.333999999999745,1.3937654843776903,0.44159912284331065,0.13407593877516627,-1.057456320177739,-0.15373399757829476,-1.7779943735118235,0.08962366682963115,-0.5880749408717714,-0.09724175422581084,3.008492473366691,0.45767609125985953,1.6486753811384538,-0.2262905570163097,-1.0764722865941552,0.0,True,True,True,True,1.821976480961797e-08,-4.899331782391685e-08,3.5653795639121184e-07,-39.7456236039431,-48.61453199527479,97.22906576600637,73.66819351607127,-73.6681936635076,147.33638995272537,20.977981084120806,-20.977981594609886,41.95596391384996,-48.76254989217574,-40.59565753962517,75.60580590731408,134.36960920673607,253.94517381624308,342.3389377200917,89.8282215590152,-62.376402778958735,150.25604133696908,-16.44570340940156,-12.081299305531063,24.665420747955192,-0.7126236716112322,-1.0298955801041096,-0.08191902811637741,14.617110473148177,21.33,13.085338338849139,-17.906873746591334,-9.220018906465617,20.386248075185552,2.1894677770547446,4.923246179822156,10.808040471522446,0.003166747046634555
2166,4.3359999999997445,1.3939447317113496,0.4404229729615671,0.13388145526671466,-1.0515667937804942,-0.1504145649720292,-1.7771529631942362,0.11043516864811932,-0.5882767113275711,-0.04758595304534322,2.4545342371414653,0.44582519592020764,1.5371789723691305,-0.22538472213103966,-1.0766623087254026,0.0,True,True,True,True,1.821976480961797e-08,-4.899331782391685e-08,3.5653795639121184e-07,-39.7456236039431,-48.61453199527479,97.22906576600637,73.66819351607127,-73.6681936635076,147.33638995272537,20.977981084120806,-20.977981594609886,41.95596391384996,-46.087889684599524,-44.07879716970628,75.99119161295327,112.2872836105996,212.2409939165215,286.1096658178645,83.73363738182437,-61.53503335842018,147.0476417652616,-15.959372856126796,-12.78188819047795,25.109711759565567,-0.6525632598519134,-0.6931882817998835,-0.1315072004328674,14.472860444644065,21.33,12.915191197582512,-17.765414391750507,-9.399115112313126,20.114042969948226,2.3712964470535955,4.8279730809682615,10.860015746341732,0.001020033028908074
2167,4.337999999999744,1.394165602048646,0.43924641953891197,0.13378628336062398,-1.0467715261894557,-0.14730476845106621,-1.7763856208504984,0.1279016716907111,-0.5915602941157961,-0.0032935736558722603,1.9907561857397922,0.4457802576686295,1.445291288832883,-0.22455848727785727,-1.0768349389723015,0.0,True,True,True,True,1.821976480961797e-08,-4.899331782391685e-08,3.5653795639121184e-07,-39.7456236039431,-48.61453199527479,97.22906576600637,73.66819351607127,-73.6681936635076,147.33638995272537,20.977981084120806,-20.977981594609886,41.95596391384996,-44.158008038082166,-47.09221981223001,76.9242874893537,93.26134983494676,176.3088477892424,237.6628211219105,78.82701311252482,-60.82630008277827,144.11891384991534,-15.27433862121159,-13.275737024869066,25.734715392233685,-0.6003075528583676,-0.4176867804218044,-0.17239199282484033,14.382053274998842,21.33,12.799506613876552,-17.655791273431717,-9.585632607156459,19.837929838078722,2.52306803239679,4.749791486018331,10.899239718348063,0.0010069150011986494
2168,4.339999999999744,1.3944214053920274,0.43806329895068036,0.13377969621331223,-1.0428899077088494,-0.14435727363669648,-1.775698169213898,0.14258156038686762,-0.5974252673673827,0.03644096979382565,1.6039399937575751,0.45698022424705786,1.3708696036707828,-0.2238181623330019,-1.0769890576091654,0.0,True,True,True,True,1.821976480961797e-08,-4.899331782391685e-08,3.5653795639121184e-07,-39.7456236039431,-48.61453199527479,97.22906576600637,73.66819351607127,-73.6681936635076,147.33638995272537,20.977981084120806,-20.977981594609886,41.95596391384996,-42.44221062252577,-48.91198387372771,77.16445552873503,77.25261006416916,145.88757678245372,196.70151052744708,74.59504686151982,-60.21071742672872,141.43952870511998,-14.385419488767331,-13.518553100627468,26.59432728320154,-0.5540746539077619,-0.19147820058793055,-0.20584485313646506,14.333688769389243,21.33,12.726406946829425,-17.571554904242745,-9.783839749780023,19.558261261991156,2.653417296104095,4.674221530356177,10.93662622805885,0.0009980499744415283
2169,4.341999999999744,1.394706568512801,0.4368684484159456,0.1338525781528999,-1.0397677994518775,-0.14152932754275982,-1.7750960656356272,0.15492679365983977,-0.6054859932167311,0.07227674814000887,1.2830380631247396,0.478705174156814,1.3118296058346979,-0.22316966283658377,-1.0771236240977198,0.0,True,True,True,True,1.821976480961797e-08,-4.899331782391685e-08,3.5653795639121184e-07,-39.7456236039431,-48.61453199527479,97.22906576600637,73.66819351607127,-73.6681936635076,147.33638995272537,20.977981084120806,-20.977981594609886,41.95596391384996,-40.99233307796675,-49.93538110797317,76.98173141169283,63.65084438388996,120.06724173828835,161.92733861225202,71.0455538004481,-59.677278313470616,138.97066939925213,-13.415215290904024,-13.599900888051247,27.566453946494207,-0.5136632840948337,-0.004596295439708817,-0.23329643649914755,14.319523100153075,21.33,12.687712313780287,-17.510039091909626,-9.993563351566516,19.274924392935123,2.7655447914178084,4.601324953006371,10.971959919412617,0.0010004659998230636
2170,4.343999999999744,1.3950164221001207,0.43565747642951214,0.1339971316491799,-1.0372731847102263,-0.1387827593499502,-1.774584510902342,0.17000658178735611,-0.6062304406018161,0.10446793067405166,1.2553740381812806,0.49386165594124315,1.2840800380881612,-0.22261862597193713,-1.0772376466547977,0.0,True,True,True,True,1.3750775197908328e-09,-1.7382445151160232e-09,1.1216134877747072e-08,-19.527990305017227,-23.322055833863427,46.64411173677418,73.66819482174932,-51.93087234167025,147.33638999592384,5.6555649052825174e-11,-1.5940138098358148e-09,1.3594529946203693e-08,-33.24794754224108,-37.81130533754009,59.995091083859855,90.75804071670453,115.21558601562111,174.76407609732954,54.79347171825443,-40.432237919928646,130.24704391712868,-5.438875556237962,3.319537300419262,7.596527755466579,-0.47845145720045007,0.1500161828040927,-0.2557643527815576,6.580223558812657,13.326705250043846,5.904525404587817,-17.55545321096975,-10.922140369384737,14.546703165829355,-0.5429193281125827,0.3247424726208945,0.11999759618148757,0.003225167980417609
2171,4.345999999999743,1.3953564352636953,0.4344450155483085,0.134206067510528,-1.034825908185533,-0.13606975428064327,-1.7741211838013902,0.183429013429077,-0.6084229028021602,0.13392019724049534,1.267744687158825,0.5170527487067177,1.2656026691696298,-0.2221194886989416,-1.0773406762673174,0.0,True,True,True,True,1.3750775197908328e-09,-1.7382445151160232e-09,1.1216134877747072e-08,-19.527990305017227,-23.322055833863427,46.64411173677418,73.66819482174932,-51.93087234167025,147.33638999592384,5.6555649052825174e-11,-1.5940138098358148e-09,1.3594529946203693e-08,-32.188465349645554,-37.436053698957906,58.82921091916779,81.68951371954473,97.7448101584613,151.78798457391846,52.57421201649779,-39.92760565763311,128.21355061481506,-5.580720055775951,3.427868686260452,7.806975259190936,-0.44790004559641344,0.27822501730386945,-0.2741181761425486,6.618174489899628,13.379376743883661,5.972939712996293,-17.525222453063797,-11.137656184234661,14.245766033425339,-0.4735841700967623,0.29980381367582154,0.14895456264826434,0.001012639026157558
2172,4.347999999999743,1.3957232932905534,0.43322816974270417,0.134473907905009,-1.0323455655337113,-0.13336590183999353,-1.7737105817378573,0.19560597351590361,-0.6118134564188443,0.16106025149568043,1.3192216521424829,0.5478367682587454,1.255366706790996,-0.2216771116825558,-1.0774317881685502,0.0,True,True,True,True,1.3750775197908328e-09,-1.7382445151160232e-09,1.1216134877747072e-08,-19.527990305017227,-23.322055833863427,46.64411173677418,73.66819482174932,-51.93087234167025,147.33638999592384,5.6555649052825174e-11,-1.5940138098358148e-09,1.3594529946203693e-08,-30.976955887699088,-36.48149766940447,57.02665261825585,74.46205206248256,83.08899944232641,132.94489731420438,51.17046327743805,-39.546641907498206,126.35932021214086,-5.661267714733609,3.465124010979156,7.911218919409816,-0.4645502855801345,0.38734528494519466,-0.2875187159576971,6.590404916790741,13.414386140266757,5.9971124497790935,-17.58116567329017,-11.367694503132459,13.94106023588043,-0.4495265807479548,0.28426321967199497,0.14556223985482838,0.0009925300255417824
2173,4.349999999999743,1.3961145052375852,0.4320045428298665,0.13479602840800034,-1.0297536467864703,-0.13064901071723511,-1.7733571049919907,0.20686263888559686,-0.6161812065112067,0.18616759071835226,1.4042807291048574,0.586071187979484,1.2523700739436059,-0.22129625075929887,-1.0775100785606964,0.0,True,True,True,True,1.3750775197908328e-09,-1.7382445151160232e-09,1.1216134877747072e-08,-19.527990305017227,-23.322055833863427,46.64411173677418,73.66819482174932,-51.93087234167025,147.33638999592384,5.6555649052825174e-11,-1.5940138098358148e-09,1.3594529946203693e-08,-29.515814113429922,-34.87976924140303,54.444974992271995,68.59015535688654,70.66137241984217,117.34059258981296,50.43318899290965,-39.31273070428195,124.47786544216387,-5.720152143008815,3.46092778915704,7.9680036131429315,-0.4835760966905979,0.48029445922577646,-0.298432766398775,6.5735645071385,13.444765182069156,6.031371918802941,-17.648975836662792,-11.604880050312419,13.639472566630078,-0.43503806845328363,0.26938649847353646,0.14200765051015132,0.001006589038297534
2174,4.351999999999743,1.3965282305153564,0.43077218041684406,0.13516836358943704,-1.0269826661346673,-0.1278987275232779,-1.7730655731958707,0.21729524697738387,-0.6215149170749394,0.2096841124524993,1.5193229090196194,0.6301787050811521,1.2536495217382104,-0.2209821129111363,-1.0775745476640257,0.0,True,True,True,True,1.3750775197908328e-09,-1.7382445151160232e-09,1.1216134877747072e-08,-19.527990305017227,-23.322055833863427,46.64411173677418,73.66819482174932,-51.93087234167025,147.33638999592384,5.6555649052825174e-11,-1.5940138098358148e-09,1.3594529946203693e-08,-28.374726462268615,-33.25505584180805,52.08927633145606,62.928111891699736,58.70920545693499,105.72634602993399,49.84169573259594,-38.96954661438886,122.9928538037625,-5.738908719991635,3.4440610131394918,7.976398966292564,-0.5054277594388173,0.5606188139097692,-0.3077956718542539,6.565014307333999,13.472374791597465,6.075034826213782,-17.728951009617887,-11.848870586829033,13.341196248834253,-0.4297673253970759,0.2550459148109073,0.13820068480248035,0.001000600983388722
2175,4.3539999999997425,1.396962821009311,0.4295291505826942,0.13558773181434203,-1.0239723735569999,-0.12510134760491654,-1.7728408224908339,0.22665960367057061,-0.6248500068799698,0.2289875673432777,1.6204515439224567,0.6750159397138459,1.2576731823662577,-0.2207399216926373,-1.0776241863335885,0.0,True,True,True,False,6.344995047955144e-09,-7.974007147542758e-09,5.6914639131578195e-08,-30.767436706696785,-27.97552598398039,61.5348738929425,54.952475768779905,6.706176290352069,147.33638996823302,-6.663279008898787e-10,-4.526578816785721e-09,5.578513837500228e-08,-15.270829513570204,-15.144673239597177,25.627073164129538,21.963361961372105,4.210172574079954,112.774554418661,63.7640756403501,5.7280316978564265,109.6059270759446,0.0,0.0,0.0,-0.5294330347623798,0.6309277971586603,-0.31678330464605614,9.658701851954437,17.32873831466483,7.9982625685382756,-17.072744000357883,-13.276110139328003,1.7097662362861665,-0.4321164545953286,0.2409539931681008,0.13419496431340822,0.0034292410127818584
2176,4.355999999999742,1.397416140216652,0.42827945056893424,0.1360457069490286,-1.0207512762081272,-0.12225105702417971,-1.772680253957574,0.23462613643826202,-0.6296004356647384,0.24698057957461894,1.7726936017145427,0.7194750769469791,1.258169748421629,-0.22056688631278956,-1.077659616327104,0.0,False,True,True,False,6.344995047955144e-09,-7.974007147542758e-09,5.6914639131578195e-08,-30.767436706696785,-27.97552598398039,61.5348738929425,54.952475768779905,6.706176290352069,147.33638996823302,-6.663279008898787e-10,-4.526578816785721e-09,5.578513837500228e-08,0.0,0.0,0.0,6.336592607518359,-30.013807425599488,121.75788438223151,59.90444391567375,7.39608369949653,109.70074651877168,0.0,0.0,0.0,-0.555674459440298,0.6921007616867472,-0.3240272718596545,9.671932892552139,17.345280122176007,8.062086956764851,-17.130165166478857,-13.4665635293201,1.4080893038952147,-0.44144172860416336,0.2272942155157841,0.13002685514999138,0.0009939809679053724
2177,4.357999999999742,1.3978853924895285,0.42702024969760477,0.13653966810817783,-1.0172172693848145,-0.11935386170051454,-1.7725857974093335,0.24248443399736153,-0.6350968645367131,0.2642758647200731,1.9348142446838261,0.7654838692054642,1.2572838678155318,-0.22046509332145103,-1.0776804455063496,0.0,False,True,True,False,6.344995047955144e-09,-7.974007147542758e-09,5.6914639131578195e-08,-30.767436706696785,-27.97552598398039,61.5348738929425,54.952475768779905,6.706176290352069,147.33638996823302,-6.663279008898787e-10,-4.526578816785721e-09,5.578513837500228e-08,0.0,0.0,0.0,2.5508699674108017,-37.78024670209527,119.83974441143151,61.03629889882097,7.549064781361884,108.17936584865967,0.0,0.0,0.0,-0.570809036895065,0.7261734235425811,-0.32416419896528315,9.695958367983895,17.358172402501907,8.147265413805972,-17.173957872708357,-13.65322264051063,1.1103370233993606,-0.39699798283603877,0.2154419573038115,0.12792513817614404,0.0010010719997808337
2178,4.359999999999742,1.3983703613575231,0.4257500559685313,0.13706821983761797,-1.0133506430291617,-0.11641001073275947,-1.7725602473025963,0.25031931165560123,-0.6412269791089252,0.28094638173411324,2.1047102555887673,0.8132494750486813,1.2545668149896327,-0.22043755839908213,-1.0776860780612558,0.0,False,True,True,False,6.344995047955144e-09,-7.974007147542758e-09,5.6914639131578195e-08,-30.767436706696785,-27.97552598398039,61.5348738929425,54.952475768779905,6.706176290352069,147.33638996823302,-6.663279008898787e-10,-4.526578816785721e-09,5.578513837500228e-08,0.0,0.0,0.0,-0.516366496573419,-44.042527589289456,118.10545155379089,62.39313454796414,7.63032908059927,106.69119030159408,0.0,0.0,0.0,-0.5733156023625195,0.7413918433789176,-0.31747258114883475,9.716318553806977,17.37211614334106,8.238955049081971,-17.226194904433044,-13.841228111141737,0.8203715063277643,-0.368350436016987,0.20551360003576918,0.1254874441451907,0.0010006670490838587
2179,4.361999999999742,1.3988709999808344,0.42446760201031347,0.13763011260108618,-1.0091358431104593,-0.11342018337231297,-1.7726071351019015,0.2582160248869363,-0.6478279938624798,0.2970540486944404,2.2787296721353494,0.8633307223863199,1.2497130621932449,-0.22048808848529297,-1.0776757410446345,0.0,False,True,True,False,6.344995047955144e-09,-7.974007147542758e-09,5.6914639131578195e-08,-30.767436706696785,-27.97552598398039,61.5348738929425,54.952475768779905,6.706176290352069,147.33638996823302,-6.663279008898787e-10,-4.526578816785721e-09,5.578513837500228e-08,0.0,0.0,0.0,-2.7734909237666665,-48.066186543303516,116.397182256795,64.00229626139812,7.615488125412896,105.15702938317321,0.0,0.0,0.0,-0.5797521806929116,0.7476932674060275,-0.3096595205091237,9.739931885984658,17.387152135463488,8.34021556076752,-17.276814281688928,-14.030855179777914,0.5378370691568943,-0.3428428313540062,0.19588464641800232,0.12297935714801438,0.0009868339984677732
2180,4.363999999999741,1.3993874320306083,0.4231719460225885,0.13822422069847506,-1.0045645264660543,-0.11038484557610095,-1.7727311960748586,0.26344805971095825,-0.6537093659564139,0.30959069479396917,2.319334715184531,0.9164344457042304,1.2324563507148392,-0.22062178428913615,-1.0776483787846007,0.0,False,True,True,False,6.179275030653047e-09,-8.459899975447267e-09,6.536247487907861e-08,-38.68162676728552,-9.458945693825946,77.36325401533966,20.1704652920984,22.0658757619527,147.33638995466148,-8.5475667388433e-10,-4.6576937466069335e-09,6.180806574679667e-08,0.0,0.0,0.0,-25.26540524706037,-50.84955006642889,105.3757312123968,63.02496700088182,14.567958058622335,97.61292099214334,0.0,0.0,0.0,-0.589050260325849,0.746780705271028,-0.30093050300370877,13.572163394650175,18.19680527799484,12.238818390742207,-15.557433748352782,-13.433380527460029,-1.4612893744029738,-0.32031182213951176,0.1864021385766933,0.12042592172343601,0.0030856020166538656
2181,4.365999999999741,1.3999143281500304,0.4218645272906757,0.138843402088063,-0.9999021001861903,-0.10732087027626802,-1.7729498412075297,0.2687270971646333,-0.6598456447249292,0.3214279116010209,2.361589586612927,0.9714336424812866,1.2128238552794468,-0.22085740158652215,-1.0776001151468249,0.0,False,True,True,False,6.179275030653047e-09,-8.459899975447267e-09,6.536247487907861e-08,-38.68162676728552,-9.458945693825946,77.36325401533966,20.1704652920984,22.0658757619527,147.33638995466148,-8.5475667388433e-10,-4.6576937466069335e-09,6.180806574679667e-08,0.0,0.0,0.0,-27.081097654779562,-52.322608257026936,102.99143478631773,64.57849165389932,14.305400101738169,95.40224308924162,0.0,0.0,0.0,-0.5996742995704542,0.7422241170969764,-0.2918161254754183,13.616543257637963,18.171301480623352,12.331124176648476,-15.554663474165348,-13.56113368568023,-1.716389088005646,-0.299867053848336,0.17682302289000562,0.1178546477869525,0.0009991529514081776
2182,4.367999999999741,1.4004517823443596,0.42054483600122583,0.13948625791126504,-0.9951453003489998,-0.10422923173643817,-1.7732682489014424,0.2740154238269224,-0.6662198814562758,0.3326303566869349,2.4020953919875465,1.0285010546259792,1.1911260360930676,-0.22120050655270548,-1.0775297378266766,0.0,False,True,True,False,6.179275030653047e-09,-8.459899975447267e-09,6.536247487907861e-08,-38.68162676728552,-9.458945693825946,77.36325401533966,20.1704652920984,22.0658757619527,147.33638995466148,-8.5475667388433e-10,-4.6576937466069335e-09,6.180806574679667e-08,0.0,0.0,0.0,-28.915237586141288,-53.524758123388466,100.65414051667985,65.87563984650743,14.20498410825773,93.6223200007759,0.0,0.0,0.0,-0.5884820293001563,0.736672863813722,-0.2836069481626695,13.705014682944327,18.14859661093009,12.463563091509132,-15.49949959795814,-13.677233102914856,-1.9648217388685862,-0.25762482723196,0.16473558137328437,0.11572985165480651,0.0009789139730855823
2183,4.369999999999741,1.4009998131920134,0.4192123962383133,0.1401515186246389,-0.9902977209188083,-0.10111008828984414,-1.7736915574097294,0.27928188222069594,-0.6728006007708519,0.3431989528604671,2.441604678567622,1.087064837804495,1.167152872456208,-0.2216566142265683,-1.0774360052316865,0.0,False,True,True,False,6.179275030653047e-09,-8.459899975447267e-09,6.536247487907861e-08,-38.68162676728552,-9.458945693825946,77.36325401533966,20.1704652920984,22.0658757619527,147.33638995466148,-8.5475667388433e-10,-4.6576937466069335e-09,6.180806574679667e-08,0.0,0.0,0.0,-30.63339314564062,-54.49524921820546,98.51770198385836,66.87633825989012,14.160895753294417,92.03198326013863,0.0,0.0,0.0,-0.577725862269352,0.7307377268808803,-0.27548818303278266,13.803454405540771,18.131069595985522,12.603991392942739,-15.438546024562836,-13.789700191882005,-2.2061181003618544,-0.21772577150556452,0.15244161212801707,0.11360248876488531,0.0009868349879980087
2184,4.3719999999997405,1.4015583769564548,0.4178667950367716,0.14083791653035985,-0.9853615784356337,-0.09796447050867796,-1.774224186192364,0.28448326278996244,-0.6795521714282284,0.3531085593475574,2.4818437966660034,1.1463477363347712,1.1405066594581386,-0.2222304561860058,-1.0773177917139212,0.0,False,True,True,False,6.179275030653047e-09,-8.459899975447267e-09,6.536247487907861e-08,-38.68162676728552,-9.458945693825946,77.36325401533966,20.1704652920984,22.0658757619527,147.33638995466148,-8.5475667388433e-10,-4.6576937466069335e-09,6.180806574679667e-08,0.0,0.0,0.0,-32.24671202365746,-55.25864605557225,96.62530224698985,67.51187914630398,14.203530977213047,90.6663360450941,0.0,0.0,0.0,-0.5667192695192926,0.7243951807605463,-0.2674677724937585,13.912540449141774,18.119006265136708,12.75216961838511,-15.369515790954718,-13.899775796206566,-2.439991346492843,-0.1786178446037105,0.139862759794664,0.11148332561621621,0.0009832990472204983
2185,4.37399999999974,1.4021273434820347,0.41650769069391513,0.14154413364905497,-0.9803357669000481,-0.09479483252212462,-1.7748697146910613,0.2870286235253244,-0.6806280547736514,0.3600723955940636,2.359873797331995,1.2073901552876907,1.1284185157081916,-0.22292584917191569,-1.07717411116819,0.0,False,True,True,False,6.2641900995703674e-09,-9.437632451653562e-09,8.437887200748513e-08,-44.65972544689885,23.609730673161337,89.31945164327581,-17.462567883636147,62.569539022208986,147.3363899335747,-1.219950577509814e-09,-5.226973135041549e-09,7.954678056551224e-08,0.0,0.0,0.0,-48.85280741868216,-42.94376559527278,87.1289441491929,59.58749280950894,40.00192291158929,86.4357399232118,0.0,0.0,0.0,-0.5555576746413206,0.7177130898954369,-0.25953171539533315,17.760528666447424,15.601054375541851,16.683960296893027,-13.022790263100317,-13.301679015057312,-9.409163678953407,-0.14253167012247747,0.12688034554773203,0.10941600365029089,0.0030760089866816998
2186,4.37599999999974,1.4027014007290854,0.41514643458436784,0.14226427844024309,-0.9755466966054076,-0.09157391718823016,-1.775614675752823,0.2893484817173858,-0.6818109671533222,0.36650446294826455,2.2339382674827553,1.269477653506878,1.1165671299103805,-0.22372824000901095,-1.0770077412082377,0.0,False,True,True,False,6.2641900995703674e-09,-9.437632451653562e-09,8.437887200748513e-08,-44.65972544689885,23.609730673161337,89.31945164327581,-17.462567883636147,62.569539022208986,147.3363899335747,-1.219950577509814e-09,-5.226973135041549e-09,7.954678056551224e-08,0.0,0.0,0.0,-50.66365665967766,-42.998924556120734,84.59305173624023,59.21798558669815,39.9116683429425,85.69546565523915,0.0,0.0,0.0,-0.5444626661282226,0.7107807627109755,-0.2516607978883468,17.91369906275265,15.503364260189722,16.763937319224553,-12.862237753676181,-13.309378412990688,-9.606519288853445,-0.11336266108973811,0.11328898862860926,0.10747012974966368,0.0009969170205295086
