time,current_plan_index,leg,touchdown_index,hip_x,hip_y,hip_z,n_in_reach,n_safe,n_valid,min_valid_reach_dist,sel_x,sel_y,sel_in_reach,sel_passes_all,ik_max_reach
24.1360,287,FL,13,0.83292,0.12367,0.30060,134,134,134,0.27949,0.96660,0.14947,1,1,0.450
24.1360,287,BL,6,0.37580,0.11242,0.30232,134,134,134,0.28121,0.45169,0.11169,1,1,0.450
24.1360,287,FR,28,0.97178,-0.15566,0.30005,134,134,134,0.27894,1.09251,-0.16773,1,1,0.450
24.1360,287,BR,21,0.52077,-0.15032,0.29975,134,134,134,0.27865,0.59880,-0.14708,1,1,0.450
24.1500,288,FL,12,0.83312,0.12321,0.30081,134,134,134,0.27971,0.96694,0.14857,1,1,0.450
24.1500,288,BL,5,0.37598,0.11216,0.30288,134,134,134,0.28177,0.45203,0.11073,1,1,0.450
24.1500,288,FR,27,0.97240,-0.15638,0.30007,134,134,134,0.27897,1.08808,-0.16905,1,1,0.450
24.1500,288,BR,20,0.52132,-0.15135,0.29975,134,134,134,0.27865,0.59469,-0.14904,1,1,0.450
24.1600,288,FL,12,0.83387,0.12302,0.30086,134,134,134,0.27976,0.96828,0.14840,1,1,0.450
24.1600,288,BL,5,0.37646,0.11161,0.30321,134,134,134,0.28210,0.45272,0.10993,1,1,0.450
24.1600,288,FR,27,0.97348,-0.15671,0.30004,134,134,134,0.27893,1.09580,-0.16979,1,1,0.450
24.1600,288,BR,20,0.52221,-0.15133,0.29977,134,134,134,0.27866,0.59984,-0.14929,1,1,0.450
24.1700,288,FL,12,0.83332,0.12264,0.30116,134,134,134,0.28005,0.96749,0.14774,1,1,0.450
24.1700,288,BL,5,0.37613,0.11137,0.30391,134,134,134,0.28280,0.45231,0.10903,1,1,0.450
24.1700,288,FR,27,0.97305,-0.15722,0.30007,134,134,134,0.27896,1.09527,-0.17017,1,1,0.450
24.1700,288,BR,20,0.52174,-0.15210,0.29977,134,134,134,0.27867,0.59964,-0.15018,1,1,0.450
24.1800,289,FL,11,0.83333,0.12198,0.30138,134,134,134,0.28027,0.96732,0.14694,1,1,0.450
24.1800,289,BL,4,0.37617,0.11070,0.30470,134,134,134,0.28358,0.45236,0.10764,1,1,0.450
24.1800,289,FR,26,0.97312,-0.15790,0.30007,134,134,134,0.27897,1.09027,-0.17156,1,1,0.450
24.1800,289,BR,19,0.52182,-0.15306,0.29983,134,134,134,0.27873,0.59454,-0.15199,1,1,0.450
24.1900,289,FL,11,0.83368,0.12178,0.30150,134,134,134,0.28039,0.96791,0.14696,1,1,0.450
24.1900,289,BL,4,0.37647,0.10986,0.30515,133,133,133,0.28403,0.45259,0.10664,1,1,0.450
24.1900,289,FR,26,0.97370,-0.15805,0.30002,134,134,134,0.27891,1.09717,-0.17215,1,1,0.450
24.1900,289,BR,19,0.52220,-0.15298,0.29985,134,134,134,0.27875,0.59900,-0.15211,1,1,0.450
24.2000,289,FL,11,0.83282,0.12142,0.30180,134,134,134,0.28069,0.96674,0.14625,1,1,0.450
24.2000,289,BL,4,0.37597,0.10969,0.30574,132,132,132,0.28462,0.45172,0.10575,1,1,0.450
24.2000,289,FR,26,0.97296,-0.15858,0.30005,134,134,134,0.27895,1.09637,-0.17252,1,1,0.450
24.2000,289,BR,19,0.52144,-0.15383,0.29986,134,134,134,0.27876,0.59848,-0.15305,1,1,0.450
24.2140,290,FL,10,0.83246,0.12097,0.30198,134,134,134,0.28087,0.96616,0.14553,1,1,0.450
24.2140,290,BL,3,0.37582,0.10928,0.30624,132,132,132,0.28512,0.45118,0.10464,1,1,0.450
24.2140,290,FR,25,0.97266,-0.15918,0.30006,134,134,134,0.27895,1.09091,-0.17390,1,1,0.450
24.2140,290,BR,18,0.52115,-0.15466,0.29990,134,134,134,0.27880,0.59291,-0.15487,1,1,0.450
24.2240,290,FL,10,0.83186,0.12102,0.30221,134,134,134,0.28110,0.96539,0.14541,1,1,0.450
24.2240,290,BL,3,0.37560,0.10883,0.30665,132,132,132,0.28553,0.45021,0.10382,1,1,0.450
24.2240,290,FR,25,0.97213,-0.15945,0.30000,134,134,134,0.27889,1.09650,-0.17471,1,1,0.450
24.2260,290,BR,18,0.52041,-0.15467,0.29994,134,134,134,0.27884,0.59609,-0.15535,1,1,0.450
24.2380,291,FL,9,0.83150,0.12066,0.30242,134,134,134,0.28131,0.96476,0.14447,1,1,0.450
24.2380,291,BL,2,0.37587,0.10865,0.30680,132,132,132,0.28568,0.44939,0.10317,1,1,0.450
24.2380,291,FR,24,0.97199,-0.16028,0.30004,134,134,134,0.27894,1.09105,-0.17630,1,1,0.450
24.2380,291,BR,17,0.52023,-0.15576,0.29993,134,134,134,0.27883,0.59616,-0.15672,1,1,0.450
24.2520,291,FL,9,0.83082,0.12106,0.30256,134,134,134,0.28145,0.96348,0.14450,1,1,0.450
24.2520,291,BL,2,0.37588,0.10866,0.30678,132,132,132,0.28566,0.44851,0.10309,1,1,0.450
24.2520,291,FR,24,0.97109,-0.16062,0.29997,134,134,134,0.27887,1.09615,-0.17724,1,1,0.450
24.2520,291,BR,17,0.51909,-0.15545,0.29995,134,134,134,0.27885,0.59377,-0.15828,1,1,0.450
24.2640,291,FL,9,0.83031,0.12090,0.30273,134,134,134,0.28162,0.96210,0.14355,1,1,0.450
24.2640,291,BL,2,0.37613,0.10883,0.30671,132,132,132,0.28559,0.44757,0.10306,1,1,0.450
24.2640,291,FR,24,0.96990,-0.16156,0.30002,134,134,134,0.27892,1.09484,-0.17826,1,1,0.450
24.2640,291,BR,17,0.51808,-0.15631,0.29995,134,134,134,0.27885,0.59238,-0.15961,1,1,0.450
24.2760,292,FL,8,0.82989,0.12080,0.30273,134,134,134,0.28162,0.96051,0.14262,1,1,0.450
24.2760,292,BL,1,0.37636,0.10902,0.30659,132,132,132,0.28546,0.44701,0.10318,1,1,0.450
24.2760,292,FR,23,0.96843,-0.16263,0.30002,134,134,134,0.27892,1.08797,-0.18044,1,1,0.450
24.2760,292,BR,16,0.51680,-0.15693,0.30000,134,134,134,0.27890,0.59055,-0.16097,1,1,0.450
24.3000,293,FL,7,0.82951,0.12162,0.30277,134,134,134,0.28166,0.95870,0.14300,1,1,0.450
24.3000,293,BL,30,0.64920,0.11104,0.29986,134,134,134,0.27876,0.72627,0.11387,1,1,0.450
24.3000,293,FR,22,0.96673,-0.16291,0.29999,134,134,134,0.27888,1.08224,-0.18619,1,1,0.450
24.3000,293,BR,15,0.51519,-0.15596,0.30004,134,134,134,0.27894,0.58777,-0.16154,1,1,0.450
24.3140,293,FL,7,0.82912,0.12133,0.30305,134,134,134,0.28193,0.95607,0.14174,1,1,0.450
24.3140,293,BL,30,0.64669,0.10882,0.29989,134,134,134,0.27878,0.72288,0.10625,1,1,0.450
24.3140,293,FR,22,0.96418,-0.16416,0.29988,134,134,134,0.27878,1.08332,-0.19020,1,1,0.450
24.3140,293,BR,15,0.51289,-0.15583,0.30019,134,134,134,0.27909,0.58387,-0.16291,1,1,0.450
24.3260,293,FL,7,0.82848,0.12117,0.30321,134,134,134,0.28210,0.95428,0.14104,1,1,0.450
24.3260,293,BL,30,0.64498,0.10803,0.29990,134,134,134,0.27880,0.72171,0.10554,1,1,0.450
24.3260,293,FR,22,0.96243,-0.16485,0.29988,134,134,134,0.27878,1.08159,-0.19066,1,1,0.450
24.3260,293,BR,15,0.51150,-0.15645,0.30021,134,134,134,0.27911,0.58167,-0.16401,1,1,0.450
24.3360,294,FL,6,0.82808,0.12112,0.30304,134,134,134,0.28193,0.95304,0.14068,1,1,0.450
24.3360,294,BL,29,0.64377,0.10754,0.29990,134,134,134,0.27880,0.71636,0.10514,1,1,0.450
24.3360,294,FR,21,0.96127,-0.16531,0.29987,134,134,134,0.27877,1.07617,-0.19112,1,1,0.450
24.3360,294,BR,14,0.51058,-0.15682,0.30026,134,134,134,0.27916,0.58016,-0.16472,1,1,0.450
24.3460,294,FL,6,0.82638,0.12150,0.30317,134,134,134,0.28206,0.95049,0.14105,1,1,0.450
24.3460,294,BL,29,0.64146,0.10662,0.29989,134,134,134,0.27879,0.71546,0.10096,1,1,0.450
24.3460,294,FR,21,0.95926,-0.16509,0.29984,134,134,134,0.27873,1.07857,-0.19309,1,1,0.450
24.3460,294,BR,14,0.50847,-0.15591,0.30035,134,134,134,0.27925,0.57739,-0.16469,1,1,0.450
24.3560,295,FL,5,0.82678,0.12134,0.30347,134,134,134,0.28236,0.95016,0.14068,1,1,0.450
24.3580,295,BL,28,0.64119,0.10617,0.29991,134,134,134,0.27881,0.71166,0.10084,1,1,0.450
24.3580,295,FR,20,0.95901,-0.16534,0.29986,134,134,134,0.27876,1.07435,-0.19277,1,1,0.450
24.3580,295,BR,13,0.50847,-0.15645,0.30043,134,134,134,0.27932,0.57688,-0.16531,1,1,0.450
24.3660,295,FL,5,0.82630,0.12169,0.30361,134,134,134,0.28249,0.94883,0.14112,1,1,0.450
24.3660,295,BL,28,0.64005,0.10530,0.29990,134,134,134,0.27880,0.71326,0.09806,1,1,0.450
24.3660,295,FR,20,0.95822,-0.16504,0.29982,134,134,134,0.27872,1.07829,-0.19419,1,1,0.450
24.3660,295,BR,13,0.50757,-0.15546,0.30057,134,134,134,0.27947,0.57539,-0.16517,1,1,0.450
24.3760,295,FL,5,0.82502,0.12113,0.30419,134,134,134,0.28307,0.94702,0.14042,1,1,0.450
24.3760,295,BL,28,0.63876,0.10517,0.29991,134,134,134,0.27881,0.71245,0.09795,1,1,0.450
24.3760,295,FR,20,0.95682,-0.16520,0.29990,134,134,134,0.27880,1.07703,-0.19396,1,1,0.450
24.3760,295,BR,13,0.50616,-0.15607,0.30069,134,134,134,0.27959,0.57406,-0.16536,1,1,0.450
24.3860,296,FL,4,0.82365,0.12042,0.30521,133,133,133,0.28409,0.94502,0.13944,1,1,0.450
24.3860,296,BL,27,0.63751,0.10498,0.29992,134,134,134,0.27881,0.70727,0.09831,1,1,0.450
24.3860,296,FR,19,0.95552,-0.16549,0.29997,134,134,134,0.27887,1.07194,-0.19355,1,1,0.450
24.3860,296,BR,12,0.50470,-0.15668,0.30102,134,134,134,0.27991,0.57273,-0.16554,1,1,0.450
24.3940,296,FL,4,0.82379,0.12030,0.30591,132,132,132,0.28479,0.94429,0.13932,1,1,0.450
24.3940,296,BL,27,0.63707,0.10416,0.29992,134,134,134,0.27881,0.71025,0.09646,1,1,0.450
24.3940,296,FR,19,0.95540,-0.16518,0.29996,134,134,134,0.27886,1.07672,-0.19445,1,1,0.450
24.3940,296,BR,12,0.50443,-0.15600,0.30135,134,134,134,0.28024,0.57191,-0.16529,1,1,0.450
24.4040,296,FL,4,0.82324,0.11969,0.30656,132,132,132,0.28543,0.94337,0.13856,1,1,0.450
24.4040,296,BL,27,0.63660,0.10413,0.29992,134,134,134,0.27881,0.71028,0.09655,1,1,0.450
24.4040,296,FR,19,0.95481,-0.16535,0.30006,134,134,134,0.27895,1.07624,-0.19422,1,1,0.450
24.4040,296,BR,12,0.50380,-0.15660,0.30148,134,134,134,0.28037,0.57145,-0.16540,1,1,0.450
24.4140,296,FL,4,0.82336,0.11899,0.30768,132,132,132,0.28656,0.94302,0.13764,1,1,0.450
24.4140,296,BL,27,0.63663,0.10403,0.29993,134,134,134,0.27882,0.71033,0.09660,1,1,0.450
24.4140,296,FR,19,0.95484,-0.16555,0.30013,134,134,134,0.27903,1.07638,-0.19413,1,1,0.450
24.4140,296,BR,12,0.50375,-0.15712,0.30179,134,134,134,0.28068,0.57141,-0.16545,1,1,0.450
24.4260,297,FL,3,0.82242,0.11835,0.30831,132,132,132,0.28718,0.94155,0.13661,1,1,0.450
24.4260,297,BL,26,0.63575,0.10399,0.29993,134,134,134,0.27883,0.70550,0.09722,1,1,0.450
24.4260,297,FR,18,0.95392,-0.16573,0.30018,134,134,134,0.27908,1.07163,-0.19348,1,1,0.450
24.4260,297,BR,11,0.50267,-0.15763,0.30202,134,134,134,0.28091,0.57053,-0.16546,1,1,0.450
24.4380,297,FL,3,0.82271,0.11798,0.30902,131,131,131,0.28789,0.94164,0.13650,1,1,0.450
24.4380,297,BL,26,0.63591,0.10341,0.29994,134,134,134,0.27884,0.70936,0.09611,1,1,0.450
24.4380,297,FR,18,0.95436,-0.16531,0.30018,134,134,134,0.27908,1.07698,-0.19399,1,1,0.450
24.4380,297,BR,11,0.50283,-0.15692,0.30238,134,134,134,0.28127,0.57047,-0.16490,1,1,0.450
24.4460,298,FL,2,0.82269,0.11752,0.30924,131,131,131,0.28811,0.94177,0.13614,1,1,0.450
24.4480,298,BL,25,0.63595,0.10366,0.29993,134,134,134,0.27883,0.70586,0.09706,1,1,0.450
24.4480,298,FR,17,0.95425,-0.16527,0.30026,134,134,134,0.27916,1.07691,-0.19358,1,1,0.450
24.4480,298,BR,10,0.50276,-0.15718,0.30242,134,134,134,0.28131,0.57052,-0.16470,1,1,0.450
24.4580,298,FL,2,0.82195,0.11712,0.30923,131,131,131,0.28810,0.94069,0.13560,1,1,0.450
24.4580,298,BL,25,0.63537,0.10316,0.29993,134,134,134,0.27883,0.70907,0.09628,1,1,0.450
24.4580,298,FR,17,0.95381,-0.16494,0.30025,134,134,134,0.27914,1.07748,-0.19344,1,1,0.450
24.4580,298,BR,10,0.50184,-0.15657,0.30268,134,134,134,0.28157,0.56977,-0.16404,1,1,0.450
24.4660,298,FL,2,0.82164,0.11647,0.30958,131,131,131,0.28845,0.94107,0.13526,1,1,0.450
24.4660,298,BL,25,0.63583,0.10371,0.29991,134,134,134,0.27881,0.71005,0.09704,1,1,0.450
24.4660,298,FR,17,0.95404,-0.16478,0.30034,134,134,134,0.27923,1.07778,-0.19276,1,1,0.450
24.4680,298,BR,10,0.50194,-0.15681,0.30279,134,134,134,0.28168,0.57032,-0.16351,1,1,0.450
24.4780,299,FL,1,0.82261,0.11641,0.30954,131,131,131,0.28841,0.94337,0.13600,1,1,0.450
24.4780,299,BL,24,0.63710,0.10426,0.29991,134,134,134,0.27881,0.70721,0.09827,1,1,0.450
24.4780,299,FR,16,0.95529,-0.16435,0.30035,134,134,134,0.27925,1.08295,-0.19295,1,1,0.450
24.4780,299,BR,9,0.50326,-0.15619,0.30286,134,134,134,0.28175,0.57159,-0.16274,1,1,0.450
24.4860,299,FL,1,0.82179,0.11589,0.30941,131,131,131,0.28828,0.94292,0.13540,1,1,0.450
24.4880,299,BL,24,0.63729,0.10423,0.29990,134,134,134,0.27879,0.71121,0.09802,1,1,0.450
24.4880,299,FR,16,0.95544,-0.16381,0.30036,134,134,134,0.27926,1.08423,-0.19230,1,1,0.450
24.4880,299,BR,9,0.50265,-0.15553,0.30288,134,134,134,0.28177,0.57177,-0.16147,1,1,0.450
24.4980,299,FL,1,0.82261,0.11576,0.30948,131,131,131,0.28835,0.94524,0.13650,1,1,0.450
24.4980,299,BL,24,0.63905,0.10520,0.29988,134,134,134,0.27878,0.71342,0.09915,1,1,0.450
24.4980,299,FR,16,0.95697,-0.16324,0.30046,134,134,134,0.27936,1.08551,-0.19158,1,1,0.450
24.4980,299,BR,9,0.50432,-0.15479,0.30305,134,134,134,0.28194,0.57361,-0.16033,1,1,0.450
24.5100,300,FL,30,1.09068,0.11589,0.30002,134,134,134,0.27892,1.19436,0.12690,1,1,0.450
24.5100,300,BL,23,0.64052,0.10631,0.29988,134,134,134,0.27878,0.71066,0.10079,1,1,0.450
24.5100,300,FR,15,0.95826,-0.16252,0.30059,134,134,134,0.27948,1.08671,-0.19077,1,1,0.450
24.5100,300,BR,8,0.50540,-0.15394,0.30331,134,134,134,0.28219,0.57527,-0.15865,1,1,0.450
24.5340,300,FL,30,1.09306,0.11652,0.30002,134,134,134,0.27892,1.20773,0.12819,1,1,0.450
24.5340,300,BL,23,0.64288,0.10735,0.29990,134,134,134,0.27879,0.71916,0.10188,1,1,0.450
24.5340,300,FR,15,0.96044,-0.16132,0.30063,134,134,134,0.27952,1.08908,-0.18994,1,1,0.450
24.5340,300,BR,8,0.50724,-0.15190,0.30327,134,134,134,0.28215,0.57770,-0.15605,1,1,0.450
24.5420,301,FL,29,1.09591,0.11831,0.30004,134,134,134,0.27894,1.20590,0.13001,1,1,0.450
24.5440,301,BL,22,0.64550,0.11010,0.29988,134,134,134,0.27878,0.71789,0.10559,1,1,0.450
24.5440,301,FR,14,0.96135,-0.16054,0.30079,134,134,134,0.27968,1.09195,-0.18739,1,1,0.450
24.5440,301,BR,7,0.50618,-0.15208,0.30371,134,134,134,0.28260,0.57985,-0.15353,1,1,0.450
24.5520,301,FL,29,1.09688,0.11848,0.30003,134,134,134,0.27893,1.21525,0.13061,1,1,0.450
24.5520,301,BL,22,0.64628,0.10992,0.29985,134,134,134,0.27875,0.72392,0.10585,1,1,0.450
24.5520,301,FR,14,0.96162,-0.16069,0.30070,134,134,134,0.27960,1.09352,-0.18717,1,1,0.450
24.5520,301,BR,7,0.50563,-0.15204,0.30340,134,134,134,0.28229,0.58003,-0.15296,1,1,0.450
24.5660,302,FL,28,1.09874,0.11921,0.30006,134,134,134,0.27896,1.21219,0.13176,1,1,0.450
24.5660,302,BL,21,0.64797,0.11105,0.29980,134,134,134,0.27870,0.72137,0.10802,1,1,0.450
24.5660,302,FR,13,0.96235,-0.16064,0.30077,134,134,134,0.27966,1.09526,-0.18611,1,1,0.450
24.5660,302,BR,6,0.50574,-0.15228,0.30332,134,134,134,0.28221,0.58095,-0.15228,1,1,0.450
24.5800,302,FL,28,1.09989,0.11951,0.30004,134,134,134,0.27893,1.22055,0.13241,1,1,0.450
24.5800,302,BL,21,0.64893,0.11118,0.29976,134,134,134,0.27866,0.72697,0.10844,1,1,0.450
24.5800,302,FR,13,0.96286,-0.16059,0.30057,134,134,134,0.27947,1.09671,-0.18583,1,1,0.450
24.5800,302,BR,6,0.50569,-0.15195,0.30275,134,134,134,0.28164,0.58146,-0.15143,1,1,0.450
24.5900,302,FL,28,1.10003,0.12021,0.30007,134,134,134,0.27896,1.22060,0.13291,1,1,0.450
24.5900,302,BL,21,0.64898,0.11224,0.29976,134,134,134,0.27866,0.72738,0.10971,1,1,0.450
24.5900,302,FR,13,0.96255,-0.16021,0.30085,134,134,134,0.27974,1.09651,-0.18495,1,1,0.450
24.5900,302,BR,6,0.50541,-0.15181,0.30339,134,134,134,0.28228,0.58133,-0.15041,1,1,0.450
24.5980,303,FL,27,1.10105,0.12078,0.30007,134,134,134,0.27896,1.21666,0.13411,1,1,0.450
24.5980,303,BL,20,0.64997,0.11297,0.29978,134,134,134,0.27868,0.72343,0.11134,1,1,0.450
24.5980,303,FR,12,0.96330,-0.15982,0.30090,134,134,134,0.27980,1.09744,-0.18434,1,1,0.450
24.5980,303,BR,5,0.50602,-0.15141,0.30364,134,134,134,0.28253,0.58211,-0.14957,1,1,0.450
24.6080,303,FL,27,1.10074,0.12077,0.30003,134,134,134,0.27893,1.22297,0.13462,1,1,0.450
24.6080,303,BL,20,0.64950,0.11253,0.29980,134,134,134,0.27870,0.72718,0.11116,1,1,0.450
24.6080,303,FR,12,0.96295,-0.15992,0.30097,134,134,134,0.27987,1.09739,-0.18448,1,1,0.450
24.6080,303,BR,5,0.50555,-0.15126,0.30395,134,134,134,0.28284,0.58176,-0.14917,1,1,0.450
24.6160,303,FL,27,1.10156,0.12152,0.30006,134,134,134,0.27896,1.22372,0.13522,1,1,0.450
24.6160,303,BL,20,0.65026,0.11360,0.29979,134,134,134,0.27869,0.72822,0.11232,1,1,0.450
24.6180,303,FR,12,0.96341,-0.15932,0.30119,134,134,134,0.28009,1.09787,-0.18359,1,1,0.450
24.6180,303,BR,5,0.50613,-0.15074,0.30450,134,134,134,0.28339,0.58222,-0.14812,1,1,0.450
24.6260,304,FL,26,1.10162,0.12199,0.30006,134,134,134,0.27896,1.21868,0.13637,1,1,0.450
24.6260,304,BL,19,0.65033,0.11425,0.29985,134,134,134,0.27875,0.72315,0.11379,1,1,0.450
24.6260,304,FR,11,0.96347,-0.15883,0.30142,134,134,134,0.28031,1.09775,-0.18307,1,1,0.450
24.6260,304,BR,4,0.50622,-0.15019,0.30525,133,133,133,0.28413,0.58238,-0.14703,1,1,0.450
24.6360,304,FL,26,1.10165,0.12204,0.30001,134,134,134,0.27891,1.22503,0.13696,1,1,0.450
24.6360,304,BL,19,0.65017,0.11397,0.29986,134,134,134,0.27876,0.72705,0.11379,1,1,0.450
24.6360,304,FR,11,0.96340,-0.15881,0.30151,134,134,134,0.28041,1.09787,-0.18317,1,1,0.450
24.6360,304,BR,4,0.50611,-0.14973,0.30558,133,133,133,0.28446,0.58228,-0.14636,1,1,0.450
24.6460,304,FL,26,1.10149,0.12268,0.30005,134,134,134,0.27895,1.22481,0.13743,1,1,0.450
24.6460,304,BL,19,0.64997,0.11500,0.29987,134,134,134,0.27877,0.72711,0.11484,1,1,0.450
24.6460,304,FR,11,0.96297,-0.15827,0.30182,134,134,134,0.28071,1.09728,-0.18236,1,1,0.450
24.6460,304,BR,4,0.50596,-0.14924,0.30630,132,132,132,0.28517,0.58173,-0.14524,1,1,0.450
24.6560,305,FL,25,1.10068,0.12316,0.30005,134,134,134,0.27895,1.21883,0.13865,1,1,0.450
24.6560,305,BL,18,0.64918,0.11565,0.29993,134,134,134,0.27883,0.72102,0.11646,1,1,0.450
24.6560,305,FR,10,0.96225,-0.15796,0.30204,134,134,134,0.28093,1.09619,-0.18179,1,1,0.450
24.6560,305,BR,3,0.50547,-0.14901,0.30686,132,132,132,0.28574,0.58095,-0.14430,1,1,0.450
24.6660,305,FL,25,1.10040,0.12319,0.29999,134,134,134,0.27889,1.22466,0.13931,1,1,0.450
24.6660,305,BL,18,0.64871,0.11531,0.29994,134,134,134,0.27884,0.72444,0.11659,1,1,0.450
24.6660,305,FR,10,0.96196,-0.15813,0.30213,134,134,134,0.28103,1.09586,-0.18196,1,1,0.450
24.6660,305,BR,3,0.50532,-0.14869,0.30705,132,132,132,0.28593,0.58053,-0.14379,1,1,0.450
24.6760,305,FL,25,1.10039,0.12398,0.30003,134,134,134,0.27893,1.22460,0.13993,1,1,0.450
24.6760,305,BL,18,0.64865,0.11647,0.29994,134,134,134,0.27884,0.72466,0.11789,1,1,0.450
24.6780,305,FR,10,0.96162,-0.15764,0.30238,134,134,134,0.28127,1.09532,-0.18101,1,1,0.450
24.6780,305,BR,3,0.50554,-0.14827,0.30741,132,132,132,0.28629,0.57974,-0.14284,1,1,0.450
24.6860,306,FL,24,1.09975,0.12463,0.30004,134,134,134,0.27894,1.21871,0.14139,1,1,0.450
24.6860,306,BL,17,0.64803,0.11717,0.29998,134,134,134,0.27888,0.72393,0.11892,1,1,0.450
24.6860,306,FR,9,0.96111,-0.15745,0.30255,134,134,134,0.28144,1.09438,-0.18033,1,1,0.450
24.6860,306,BR,2,0.50550,-0.14821,0.30763,132,132,132,0.28650,0.57889,-0.14228,1,1,0.450
24.6960,306,FL,24,1.09873,0.12455,0.29996,134,134,134,0.27886,1.22367,0.14196,1,1,0.450
24.6980,306,BL,17,0.64680,0.11647,0.30000,134,134,134,0.27889,0.72142,0.11991,1,1,0.450
24.6980,306,FR,9,0.96035,-0.15800,0.30267,134,134,134,0.28156,1.09312,-0.18078,1,1,0.450
24.6980,306,BR,2,0.50515,-0.14833,0.30769,132,132,132,0.28656,0.57822,-0.14237,1,1,0.450
24.7080,306,FL,24,1.09820,0.12545,0.30001,134,134,134,0.27891,1.22304,0.14294,1,1,0.450
24.7080,306,BL,17,0.64638,0.11739,0.29998,134,134,134,0.27888,0.72075,0.12116,1,1,0.450
24.7080,306,FR,9,0.96017,-0.15774,0.30280,134,134,134,0.28169,1.09239,-0.17982,1,1,0.450
24.7080,306,BR,2,0.50568,-0.14833,0.30757,132,132,132,0.28644,0.57747,-0.14226,1,1,0.450
24.7160,307,FL,23,1.09623,0.12604,0.30001,134,134,134,0.27891,1.21566,0.14452,1,1,0.450
24.7160,307,BL,16,0.64461,0.11770,0.30005,134,134,134,0.27895,0.71846,0.12204,1,1,0.450
24.7160,307,FR,8,0.95919,-0.15787,0.30293,134,134,134,0.28181,1.09024,-0.17933,1,1,0.450
24.7160,307,BR,1,0.50521,-0.14868,0.30774,132,132,132,0.28662,0.57663,-0.14233,1,1,0.450
24.7360,307,FL,23,1.09617,0.12644,0.29998,134,134,134,0.27888,1.21606,0.15020,1,1,0.450
24.7360,307,BL,16,0.64446,0.11697,0.30004,134,134,134,0.27894,0.71755,0.12267,1,1,0.450
24.7360,307,FR,8,0.95963,-0.15838,0.30287,134,134,134,0.28175,1.09012,-0.17953,1,1,0.450
24.7360,307,BR,1,0.50604,-0.14862,0.30732,132,132,132,0.28619,0.57680,-0.14297,1,1,0.450
24.7460,308,FL,22,1.09389,0.12771,0.29991,134,134,134,0.27881,1.20962,0.15123,1,1,0.450
24.7460,308,BL,15,0.64253,0.11753,0.30002,134,134,134,0.27892,0.71466,0.12425,1,1,0.450
24.7460,308,FR,7,0.95944,-0.15823,0.30286,134,134,134,0.28175,1.08781,-0.17822,1,1,0.450
24.7460,308,BR,30,0.77816,-0.14803,0.29988,134,134,134,0.27878,0.85596,-0.15082,1,1,0.450
24.7560,308,FL,22,1.09265,0.12805,0.29985,134,134,134,0.27875,1.21146,0.15516,1,1,0.450
24.7560,308,BL,15,0.64163,0.11629,0.30003,134,134,134,0.27893,0.71220,0.12474,1,1,0.450
24.7560,308,FR,7,0.95992,-0.15907,0.30233,134,134,134,0.28122,1.08707,-0.17871,1,1,0.450
24.7560,308,BR,30,0.77692,-0.14697,0.29988,134,134,134,0.27877,0.85312,-0.14385,1,1,0.450
24.7680,308,FL,22,1.09107,0.12839,0.29984,134,134,134,0.27874,1.21000,0.15516,1,1,0.450
24.7680,308,BL,15,0.64021,0.11669,0.30005,134,134,134,0.27894,0.71043,0.12516,1,1,0.450
24.7680,308,FR,7,0.95895,-0.15877,0.30272,134,134,134,0.28161,1.08539,-0.17810,1,1,0.450
24.7680,308,BR,30,0.77544,-0.14654,0.29990,134,134,134,0.27880,0.85211,-0.14346,1,1,0.450
24.7780,309,FL,21,1.08963,0.12905,0.29986,134,134,134,0.27876,1.20433,0.15581,1,1,0.450
24.7780,309,BL,14,0.63900,0.11716,0.30016,134,134,134,0.27906,0.70865,0.12592,1,1,0.450
24.7780,309,FR,6,0.95837,-0.15859,0.30293,134,134,134,0.28182,1.08385,-0.17751,1,1,0.450
24.7780,309,BR,29,0.77406,-0.14596,0.29990,134,134,134,0.27880,0.84659,-0.14297,1,1,0.450
24.7880,309,FL,21,1.08903,0.12890,0.29980,134,134,134,0.27869,1.20800,0.15802,1,1,0.450
24.7880,309,BL,14,0.63850,0.11611,0.30018,134,134,134,0.27908,0.70711,0.12607,1,1,0.450
24.7880,309,FR,6,0.95846,-0.15928,0.30258,134,134,134,0.28147,1.08306,-0.17816,1,1,0.450
24.7880,309,BR,29,0.77312,-0.14494,0.29989,134,134,134,0.27879,0.84705,-0.13866,1,1,0.450
24.7980,309,FL,21,1.08798,0.12903,0.29981,134,134,134,0.27871,1.20701,0.15791,1,1,0.450
24.7980,309,BL,14,0.63757,0.11646,0.30014,134,134,134,0.27904,0.70600,0.12644,1,1,0.450
24.7980,309,FR,6,0.95782,-0.15916,0.30260,134,134,134,0.28149,1.08184,-0.17791,1,1,0.450
24.7980,309,BR,29,0.77210,-0.14467,0.29990,134,134,134,0.27880,0.84647,-0.13836,1,1,0.450
24.8080,310,FL,20,1.08702,0.12926,0.29984,134,134,134,0.27874,1.20205,0.15781,1,1,0.450
24.8080,310,BL,13,0.63666,0.11671,0.30030,134,134,134,0.27920,0.70487,0.12678,1,1,0.450
24.8080,310,FR,5,0.95717,-0.15903,0.30299,134,134,134,0.28188,1.08058,-0.17765,1,1,0.450
