time,map_stamp,frame,leg,touchdown_index,touchdown_time,nominal_x,nominal_y,nominal_traversability,selected_x,selected_y,selected_z,selected_z_raw,selected_z_inpainted,selected_hole_mask_recon,selected_observed,selected_binary_safe,snap_distance,hip_distance,foothold_status
19.8900,0,map,BL,20,20.4900,-0.03730,0.13490,1.00000,-0.03730,0.13490,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04249,0
19.8900,0,map,FR,12,20.2500,0.35605,-0.16600,1.00000,0.35605,-0.16600,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07251,0
19.8900,0,map,BR,5,20.0400,-0.17173,-0.14750,1.00000,-0.17173,-0.14750,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06999,0
19.8900,0,map,BR,35,20.9400,0.05986,-0.15522,1.00000,0.05986,-0.15522,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04890,0
19.9000,0,map,FL,27,20.7000,0.44789,0.15406,1.00000,0.44789,0.15406,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05906,0
19.9000,0,map,BL,20,20.4900,-0.02426,0.13392,1.00000,-0.02426,0.13392,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04879,0
19.9000,0,map,FR,12,20.2500,0.36323,-0.16747,1.00000,0.36323,-0.16747,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07695,0
19.9000,0,map,BR,5,20.0400,-0.16797,-0.14819,1.00000,-0.16797,-0.14819,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07230,0
19.9000,0,map,BR,35,20.9400,0.07898,-0.15538,1.00000,0.07898,-0.15538,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05756,0
19.9100,0,map,FL,27,20.7000,0.44412,0.15380,1.00000,0.44412,0.15380,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05797,0
19.9100,0,map,BL,20,20.4900,-0.02734,0.13415,1.00000,-0.02734,0.13415,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04892,0
19.9100,0,map,FR,12,20.2500,0.35891,-0.16751,1.00000,0.35891,-0.16751,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07509,0
19.9100,0,map,BR,5,20.0400,-0.17080,-0.14738,1.00000,-0.17080,-0.14738,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07269,0
